sample_id,file_size_kb,entropy,num_sections,has_digital_signature,suspicious_imports,tls_callbacks_count,debug_size,shadow_copies_deleted,registry_run_modified,file_rename_rate_per_sec,file_modification_entropy_avg,suspicious_extension_changed,cpu_spike_ratio,memory_consumption_mb,network_c2_connections,label,family
MALWARE_00750,343.66,7.1913,7,0,5,0,0,1,1,29.89,7.99,21,1.0,17.51,1,1,REvil
MALWARE_00628,354.2,7.7005,5,0,4,0,0,1,1,31.01,7.7356,18,0.9568,42.18,1,1,LockBit
BENIGN_02489,987.4,3.5624,3,0,1,0,56,0,0,0.54,3.7086,0,0.2239,213.84,0,0,Benign
BENIGN_00941,1829.73,4.1618,6,1,0,1,84,0,0,0.27,4.2212,0,0.0631,81.44,0,0,Benign
BENIGN_01081,2108.94,5.3375,4,1,0,0,56,0,0,0.3,3.9392,0,0.05,120.4,0,0,Benign
BENIGN_00188,687.92,5.3108,4,1,1,0,0,0,0,0.2,4.0579,0,0.0629,112.21,1,0,Benign
MALWARE_00135,459.36,7.4424,5,0,2,1,28,0,1,35.41,7.7645,17,0.7186,23.31,1,1,Cerber
BENIGN_02086,1996.74,6.2828,4,0,0,0,0,0,0,0.3,5.3776,0,0.102,48.7,1,0,Benign
BENIGN_02250,2177.18,4.0783,5,1,0,0,0,0,0,0.07,4.8053,0,0.05,107.01,0,0,Benign
MALWARE_02391,154.4,7.5818,7,0,3,2,0,0,1,72.7,7.3842,14,0.7498,52.71,1,1,LockBit
BENIGN_02024,1435.93,4.6665,5,1,1,0,84,0,0,0.14,5.1787,0,0.2198,98.09,0,0,Benign
MALWARE_01040,55.53,7.4549,5,0,5,0,0,1,1,42.69,7.7151,19,0.8428,28.0,1,1,WannaCry
MALWARE_01549,1107.7,7.2737,2,0,5,1,28,1,1,34.19,7.8256,16,0.8159,48.98,1,1,Ryuk
MALWARE_01107,535.24,7.1563,5,0,4,0,0,1,1,59.49,7.8794,15,0.8886,56.88,1,1,Ryuk
BENIGN_00227,1827.81,4.1111,5,1,0,0,84,0,0,0.48,4.5248,0,0.2653,159.21,0,0,Benign
MALWARE_02348,462.6,7.6904,2,1,4,0,28,1,1,37.37,7.5461,18,0.8651,75.93,1,1,Ryuk
BENIGN_01930,1130.64,5.7808,4,1,0,0,84,0,0,0.18,4.3807,0,0.271,81.34,0,0,Benign
MALWARE_00556,403.39,7.7796,2,0,3,1,0,1,1,26.31,7.7948,14,0.8158,83.0,1,1,Maze
MALWARE_01990,543.21,7.4897,9,0,7,1,0,1,1,50.3,7.9227,18,0.7012,39.61,2,1,Cerber
BENIGN_01405,2208.82,5.0354,4,1,3,0,56,0,0,0.16,3.9479,0,0.05,73.76,0,0,Benign
BENIGN_02180,20.0,4.5095,4,1,0,0,56,0,0,0.09,4.4794,0,0.1175,108.02,0,0,Benign
BENIGN_00698,1688.11,3.8856,6,1,2,0,0,0,0,0.1,3.6655,0,0.1534,251.83,0,0,Benign
BENIGN_01125,1725.55,5.1652,4,0,1,0,56,0,0,0.16,4.812,0,0.1928,171.48,0,0,Benign
MALWARE_00862,822.81,7.7533,9,1,3,2,56,1,1,51.11,7.9068,13,0.9483,57.25,3,1,REvil
MALWARE_01636,342.05,7.8616,9,0,1,2,28,1,1,39.44,7.2383,11,0.8399,56.22,1,1,WannaCry
BENIGN_01779,1442.95,5.7944,5,1,1,0,84,0,0,0.19,4.115,0,0.169,124.08,0,0,Benign
MALWARE_00359,454.81,7.6818,2,0,2,2,0,1,0,36.46,7.9194,29,0.87,36.57,2,1,REvil
BENIGN_01038,2259.41,3.7203,3,1,0,0,84,0,0,0.13,4.5547,0,0.2888,66.48,0,0,Benign
MALWARE_01957,486.17,7.738,9,0,3,0,0,0,1,36.17,7.7798,22,0.9601,52.36,1,1,Maze
BENIGN_02257,1269.17,4.3457,4,0,0,0,56,0,0,0.06,4.5159,0,0.05,165.33,1,0,Benign
BENIGN_00314,2215.72,4.8178,4,1,0,0,0,0,0,0.06,3.3234,0,0.1977,88.29,1,0,Benign
BENIGN_02282,1639.34,4.169,4,1,0,0,84,0,0,0.01,3.811,0,0.1879,145.34,0,0,Benign
BENIGN_01417,2329.65,4.803,3,0,0,0,56,0,0,0.22,3.7141,0,0.0856,121.01,0,0,Benign
BENIGN_01037,372.36,4.8633,5,1,2,0,56,0,0,0.36,3.5234,0,0.3459,49.82,0,0,Benign
BENIGN_02160,1978.53,4.5538,5,1,1,0,84,0,0,0.2,4.6016,0,0.1519,144.5,0,0,Benign
MALWARE_01664,900.33,7.7124,5,0,4,0,0,1,0,71.64,7.8159,22,0.957,36.7,2,1,Cerber
BENIGN_01755,1246.47,6.0541,5,1,1,0,0,0,0,0.29,4.011,0,0.1553,115.26,0,0,Benign
MALWARE_00613,320.38,7.7175,7,0,4,1,28,0,1,39.24,7.6771,15,0.8535,67.16,2,1,Ryuk
MALWARE_00314,267.66,7.6469,5,0,3,1,0,1,0,44.23,7.5444,16,0.8953,77.38,2,1,REvil
MALWARE_00199,591.42,7.375,9,1,3,1,0,1,1,70.47,7.7344,15,0.8793,39.64,2,1,Ryuk
MALWARE_00708,278.01,7.5962,9,0,5,0,0,1,1,60.73,7.5416,18,0.8188,54.65,1,1,Cerber
MALWARE_01851,630.16,7.8722,9,0,3,2,0,1,1,47.6,7.7109,22,0.8764,58.41,3,1,Cerber
MALWARE_00932,489.73,7.7772,5,0,8,1,0,0,1,62.47,7.7501,17,1.0,47.0,1,1,Ryuk
BENIGN_01507,1962.46,3.4879,5,1,0,0,84,0,0,0.58,4.7097,0,0.0807,127.69,0,0,Benign
BENIGN_01924,1198.35,4.8029,4,1,0,0,56,0,0,0.1,4.8276,0,0.1548,106.98,0,0,Benign
BENIGN_00449,870.02,3.6845,5,0,2,0,56,0,0,0.01,4.5336,0,0.1027,27.67,0,0,Benign
MALWARE_01629,602.82,7.9577,9,0,2,0,0,1,0,15.97,7.6246,16,0.7823,37.49,3,1,Ryuk
MALWARE_00029,417.23,7.8246,9,0,9,1,0,1,1,50.09,7.6131,24,0.8595,52.86,1,1,Maze
MALWARE_02470,249.45,7.2743,5,0,5,0,0,1,1,59.6,7.4956,25,0.7753,60.46,1,1,LockBit
MALWARE_00290,1064.41,7.5937,2,0,4,0,0,1,1,34.43,7.6079,17,0.6198,46.18,1,1,LockBit
BENIGN_00362,3047.51,5.1166,4,1,0,0,84,0,0,0.08,4.3581,0,0.2042,129.13,1,0,Benign
BENIGN_02184,1620.61,5.7729,5,1,0,0,56,0,0,0.09,4.502,0,0.05,184.7,0,0,Benign
BENIGN_01135,20.0,4.3323,4,1,1,0,0,0,0,0.31,5.6717,0,0.2331,167.73,1,0,Benign
MALWARE_01381,343.53,7.6969,5,0,4,0,0,1,1,55.84,7.6675,22,0.9195,21.43,3,1,Maze
BENIGN_02156,1273.59,4.104,5,1,0,0,56,0,0,0.41,3.263,0,0.1842,108.21,0,0,Benign
BENIGN_01831,624.02,4.2771,6,0,0,0,84,0,0,0.18,4.8059,0,0.2548,171.88,1,0,Benign
BENIGN_01054,1601.74,4.9436,5,1,0,0,0,0,0,0.3,4.4901,0,0.1748,147.17,0,0,Benign
BENIGN_00023,1120.04,4.2773,5,1,0,0,112,0,0,0.16,3.4039,0,0.2975,83.46,0,0,Benign
BENIGN_02067,1783.12,4.0695,5,1,1,0,0,0,0,0.35,4.4929,0,0.1569,152.57,0,0,Benign
BENIGN_01654,2771.33,4.5407,5,1,1,0,56,0,0,0.12,3.2754,0,0.2129,209.88,0,0,Benign
MALWARE_00088,356.91,7.99,9,1,5,0,0,1,1,61.21,7.7777,19,1.0,42.49,1,1,Maze
MALWARE_00711,462.12,7.4992,2,0,3,0,0,1,1,35.25,7.823,22,0.9756,27.0,1,1,WannaCry
MALWARE_01803,632.75,7.2141,2,0,5,0,0,1,1,65.35,7.5848,20,0.7202,28.12,1,1,LockBit
MALWARE_01537,969.24,7.99,5,0,4,0,0,1,1,18.92,7.7674,23,0.7284,77.17,1,1,LockBit
BENIGN_02326,2950.94,5.7173,4,1,0,0,56,0,0,0.08,4.3718,0,0.1993,171.8,0,0,Benign
BENIGN_00461,1068.99,4.596,3,1,1,1,0,0,0,0.03,3.8925,0,0.0859,102.64,0,0,Benign
BENIGN_01068,1072.77,5.8684,4,1,1,0,0,0,0,0.26,3.7348,0,0.05,94.94,0,0,Benign
BENIGN_00088,625.1,4.0264,4,0,0,0,56,0,0,0.16,4.1714,0,0.0799,121.88,0,0,Benign
BENIGN_01431,1404.82,4.2837,5,1,0,0,56,0,0,0.15,3.829,0,0.1666,186.54,0,0,Benign
MALWARE_00148,521.36,7.5642,5,0,6,1,0,0,1,38.54,7.5279,18,0.8637,74.46,3,1,Maze
BENIGN_00283,776.31,5.7382,5,1,0,0,0,0,0,0.5,3.7439,0,0.173,196.76,0,0,Benign
BENIGN_00463,2409.18,4.07,5,0,2,0,56,0,0,0.08,3.1158,0,0.128,117.69,0,0,Benign
BENIGN_00213,1826.3,5.162,5,0,0,0,56,0,0,0.27,3.742,0,0.153,154.17,0,0,Benign
BENIGN_02500,2484.85,5.2367,3,1,1,0,0,0,0,0.63,4.3217,0,0.2047,128.36,0,0,Benign
BENIGN_01369,2002.57,5.0067,6,1,0,0,0,0,0,0.01,4.2796,0,0.106,189.11,0,0,Benign
BENIGN_00235,1447.09,4.2775,5,1,0,0,0,0,0,0.23,4.8069,0,0.2573,82.88,0,0,Benign
MALWARE_00271,827.23,7.0913,5,0,7,1,0,1,0,55.02,7.5501,21,0.7359,42.34,3,1,WannaCry
BENIGN_00598,920.87,5.655,5,1,0,0,0,0,0,0.45,3.4284,0,0.1103,205.71,0,0,Benign
MALWARE_01921,489.97,6.8825,7,0,5,0,28,1,1,22.46,7.5997,21,0.7593,76.09,1,1,Ryuk
BENIGN_02251,1709.65,3.6615,6,1,0,0,56,0,0,0.09,6.084,0,0.0781,136.35,0,0,Benign
MALWARE_01532,317.46,7.99,7,0,4,1,28,1,0,47.32,7.6894,23,0.8579,29.28,3,1,Ryuk
BENIGN_02284,1999.11,3.8846,4,1,1,0,56,0,0,0.58,4.0599,0,0.2371,37.25,0,0,Benign
BENIGN_00663,938.97,4.0993,4,1,1,0,84,0,0,0.68,3.9001,0,0.1934,108.31,0,0,Benign
MALWARE_02464,334.79,7.3427,9,0,5,0,56,1,0,31.52,7.5796,17,0.8829,45.5,1,1,LockBit
BENIGN_02286,2252.32,4.9589,4,1,1,0,0,0,0,0.36,3.6582,0,0.2188,151.05,1,0,Benign
MALWARE_02217,471.71,7.469,7,0,4,0,0,1,1,51.49,7.8163,16,1.0,45.77,1,1,Cerber
MALWARE_00694,682.42,7.3032,5,0,3,2,0,1,0,27.47,7.99,18,0.9375,15.81,2,1,Cerber
MALWARE_00004,186.56,7.81,7,0,6,0,0,1,0,68.01,7.7363,16,0.6608,78.5,4,1,Maze
MALWARE_01544,343.95,7.5275,5,0,5,0,0,1,1,26.42,7.9136,23,0.746,40.4,3,1,LockBit
BENIGN_00780,312.45,4.5738,5,1,0,0,56,0,1,0.02,4.17,0,0.05,85.49,1,0,Benign
MALWARE_01520,605.17,7.3603,7,0,8,1,0,1,1,36.67,7.4155,18,0.9704,53.06,1,1,Cerber
MALWARE_00927,641.43,7.5833,7,0,6,0,0,1,0,5.0,7.4995,13,0.764,61.58,1,1,Ryuk
MALWARE_01807,636.55,7.2606,5,0,5,1,0,1,1,43.95,7.8003,24,0.8812,40.16,1,1,Ryuk
MALWARE_00697,908.23,7.6561,5,1,4,0,28,1,1,33.95,7.7831,12,1.0,24.85,2,1,LockBit
MALWARE_02336,554.74,7.7708,7,0,6,1,0,1,1,47.85,7.6745,24,0.8146,17.13,3,1,Ryuk
BENIGN_00686,2392.91,5.5807,6,1,0,0,112,0,0,0.05,4.2053,0,0.0968,115.66,1,0,Benign
MALWARE_00670,519.68,7.4881,5,0,2,1,0,1,1,43.59,7.99,17,0.776,48.4,1,1,REvil
MALWARE_01427,447.49,7.022,2,0,4,1,0,1,1,69.05,7.8098,15,0.657,76.25,1,1,WannaCry
MALWARE_00935,10.0,7.4824,2,0,1,0,0,1,1,54.92,7.1675,13,0.8997,8.0,1,1,Maze
BENIGN_02172,2559.66,5.4737,5,1,0,0,84,0,0,0.03,5.2202,0,0.2449,18.42,0,0,Benign
MALWARE_01190,592.97,7.4795,7,0,3,0,0,1,1,45.12,7.6647,18,0.9639,66.9,2,1,REvil
BENIGN_01851,1091.6,5.8834,5,1,0,0,0,0,0,0.42,4.2621,0,0.0854,72.28,0,0,Benign
BENIGN_00488,2554.89,5.4084,5,1,0,0,84,0,0,0.39,3.1542,0,0.05,105.22,0,0,Benign
BENIGN_01689,3728.73,5.5855,4,1,1,0,56,0,0,0.15,5.1391,0,0.19,81.27,0,0,Benign
BENIGN_02231,1556.74,5.3262,5,1,0,0,0,0,0,0.07,3.5607,0,0.2031,163.23,0,0,Benign
MALWARE_00765,870.71,7.9182,9,0,8,2,0,0,0,45.55,7.5501,19,0.5915,80.02,3,1,LockBit
BENIGN_02321,2369.42,5.5139,4,1,0,0,112,0,0,0.27,3.6483,0,0.2144,213.27,0,0,Benign
BENIGN_00783,2068.24,4.7775,4,1,1,0,0,0,0,0.06,4.4045,0,0.2095,147.8,0,0,Benign
BENIGN_00522,2082.68,5.5633,4,1,0,0,84,0,0,0.09,4.9311,0,0.219,52.83,0,0,Benign
BENIGN_00523,1209.49,5.4835,5,1,1,0,56,0,0,0.67,4.2296,0,0.2078,101.74,0,0,Benign
MALWARE_00338,454.02,7.1908,5,0,6,1,28,1,1,51.32,7.0496,18,0.5916,18.24,1,1,Maze
MALWARE_02040,217.53,7.4192,2,0,4,0,0,1,1,45.21,7.3874,17,0.8091,81.36,3,1,Ryuk
BENIGN_02399,1393.58,3.9241,6,1,0,0,112,0,0,0.36,3.6118,0,0.1492,125.3,0,0,Benign
BENIGN_02208,1486.86,4.2292,4,0,1,0,0,0,0,0.53,4.3468,0,0.0982,134.73,0,0,Benign
MALWARE_00978,457.35,7.5235,9,0,5,1,0,1,1,50.82,7.99,14,0.8523,45.83,1,1,REvil
MALWARE_01053,160.03,7.2332,7,1,3,0,0,1,1,27.98,7.99,11,0.8918,61.92,2,1,Maze
MALWARE_01588,635.37,7.8588,7,0,4,0,0,1,0,15.53,7.5076,29,0.8956,47.32,1,1,Cerber
MALWARE_00323,1180.29,7.289,9,0,6,0,0,1,1,28.59,7.3534,24,0.9396,19.25,2,1,REvil
BENIGN_01512,2302.06,5.0746,5,0,0,0,84,0,0,0.03,4.416,0,0.2169,169.75,0,0,Benign
BENIGN_01883,20.0,6.228,4,0,0,0,84,0,0,0.05,4.3427,0,0.1296,124.34,0,0,Benign
BENIGN_00652,576.67,4.7922,5,1,0,0,0,0,0,0.08,4.795,0,0.2278,163.64,0,0,Benign
MALWARE_02431,896.99,6.7,5,0,5,0,28,1,1,51.47,7.99,23,0.8403,8.0,1,1,Cerber
MALWARE_00590,1065.53,7.275,5,0,5,0,0,1,1,46.72,7.6952,25,0.8832,20.0,1,1,Ryuk
BENIGN_00370,1418.98,3.7433,5,0,0,0,84,0,0,0.02,2.9258,0,0.1134,129.28,0,0,Benign
MALWARE_02498,1271.03,7.99,5,0,5,0,0,1,1,55.84,7.7244,15,0.9565,54.93,2,1,WannaCry
BENIGN_00119,1899.62,6.6309,4,1,1,0,56,0,0,0.35,4.7272,0,0.211,118.51,0,0,Benign
MALWARE_00821,406.16,7.9339,7,0,5,0,0,1,1,34.73,7.7895,16,0.8673,25.4,3,1,Cerber
MALWARE_00535,464.44,7.147,5,0,2,1,0,1,1,31.63,7.7052,18,1.0,49.19,2,1,Cerber
BENIGN_02217,875.27,5.0142,5,1,0,0,84,0,0,0.11,4.2043,0,0.2108,159.58,0,0,Benign
MALWARE_01043,1030.61,7.4612,5,0,2,0,0,1,1,61.75,7.7133,17,0.9213,36.52,2,1,Maze
BENIGN_01614,1370.2,4.1875,5,0,0,0,56,0,0,0.08,3.7342,0,0.05,185.64,0,0,Benign
MALWARE_00652,935.62,7.145,7,0,7,2,28,1,1,41.0,7.3968,21,0.8777,73.66,2,1,Cerber
BENIGN_00963,2633.58,5.766,4,1,0,0,84,0,0,0.04,4.5967,0,0.1908,133.1,0,0,Benign
MALWARE_00011,824.9,7.6992,9,0,1,0,0,1,1,43.73,7.99,20,0.9221,60.44,1,1,Maze
MALWARE_01332,1020.05,7.244,7,0,3,0,0,1,1,33.37,7.5454,13,0.9705,82.27,2,1,Cerber
MALWARE_00324,309.38,7.2905,5,0,6,0,0,1,0,53.1,7.7668,20,0.9077,13.15,2,1,Ryuk
MALWARE_01844,453.7,7.4447,5,0,2,0,28,1,1,53.56,7.6263,18,0.8107,49.68,3,1,Maze
MALWARE_00533,319.2,7.8644,5,0,4,2,28,1,1,45.36,7.7432,13,0.8131,56.31,2,1,WannaCry
BENIGN_02416,108.67,4.1771,4,1,2,0,112,0,0,0.18,3.9055,0,0.1514,162.85,0,0,Benign
MALWARE_02155,892.82,7.6957,7,0,3,0,0,1,1,27.05,7.7208,17,0.8091,19.8,1,1,WannaCry
MALWARE_01737,483.6,7.99,7,0,7,1,0,1,1,47.51,7.5882,23,0.8305,39.11,1,1,REvil
BENIGN_02186,1155.46,4.6143,5,1,0,0,84,0,0,0.24,3.9609,0,0.19,162.66,0,0,Benign
MALWARE_01170,340.93,7.4945,5,0,1,0,0,1,1,50.43,7.7582,17,0.9555,31.89,1,1,WannaCry
BENIGN_02038,1860.44,3.6092,5,1,1,0,84,0,0,0.1,3.8356,0,0.0593,173.83,0,0,Benign
MALWARE_01863,571.94,7.8653,9,0,2,0,28,1,1,44.5,7.5592,20,0.9564,27.43,1,1,WannaCry
BENIGN_00773,1281.58,4.5596,5,1,0,0,56,0,0,0.03,4.5202,0,0.2694,100.45,0,0,Benign
BENIGN_01285,2594.73,5.6125,4,1,1,1,56,0,0,0.23,4.9783,0,0.0866,95.73,0,0,Benign
MALWARE_02104,1195.17,7.5631,5,0,9,0,28,1,1,49.11,7.4706,31,0.7479,13.3,1,1,Ryuk
MALWARE_02295,532.43,7.5073,5,0,6,0,56,1,1,37.33,7.7578,18,0.811,30.99,1,1,Maze
BENIGN_01415,2034.85,3.6415,3,0,1,0,56,0,0,0.23,3.9524,0,0.05,146.7,0,0,Benign
BENIGN_01235,1534.5,5.0415,4,1,1,0,0,0,0,0.49,3.7264,0,0.05,56.5,0,0,Benign
MALWARE_00200,790.54,7.2838,7,0,4,0,28,1,1,19.76,7.9777,10,0.7785,36.13,3,1,LockBit
BENIGN_00436,1523.89,6.5481,5,1,0,0,0,0,0,0.28,3.788,0,0.1488,29.92,0,0,Benign
BENIGN_01675,1887.76,5.4157,4,1,0,0,0,0,0,0.19,3.4414,0,0.1699,118.66,0,0,Benign
BENIGN_00366,283.1,5.0213,5,1,1,0,56,0,0,0.3,4.2051,0,0.2663,116.09,0,0,Benign
MALWARE_00150,560.04,7.4064,2,1,8,0,28,1,1,62.26,7.4256,23,0.7154,56.59,1,1,Cerber
BENIGN_00232,1600.29,5.4054,5,0,0,0,56,0,0,0.0,4.5675,0,0.2472,90.12,0,0,Benign
MALWARE_01768,798.16,7.99,5,0,5,0,28,1,1,37.17,7.691,23,0.8676,44.48,3,1,WannaCry
MALWARE_01542,238.23,7.8262,5,0,4,0,0,1,1,56.93,7.6497,22,0.9759,38.79,1,1,WannaCry
MALWARE_01900,855.99,7.6275,7,0,3,1,0,1,0,26.96,7.6103,13,0.7285,79.96,1,1,Cerber
BENIGN_00408,1281.2,5.6057,3,1,0,0,0,0,0,0.14,4.5108,0,0.143,199.43,0,0,Benign
BENIGN_02091,413.74,5.2977,4,0,0,0,0,0,0,0.14,4.312,0,0.1231,99.27,0,0,Benign
BENIGN_00087,907.33,4.7886,5,1,1,0,0,0,0,0.1,5.6834,0,0.1103,171.18,0,0,Benign
BENIGN_00845,3079.12,4.4998,5,1,0,0,56,0,1,0.01,4.2944,0,0.2281,16.39,0,0,Benign
BENIGN_01032,2352.77,4.0237,4,1,0,0,0,0,0,0.14,4.9203,0,0.1808,15.0,0,0,Benign
MALWARE_00356,579.39,7.8038,9,0,4,1,0,0,1,71.32,7.471,18,0.9235,33.54,1,1,WannaCry
MALWARE_01610,943.69,6.8708,5,0,2,0,0,0,1,54.31,7.6898,22,0.8709,46.01,1,1,Maze
MALWARE_01897,479.36,7.99,5,1,3,0,28,1,0,77.62,7.6435,20,0.9369,41.84,1,1,Ryuk
MALWARE_01394,279.53,7.0514,5,0,3,0,0,1,0,49.32,7.5003,12,0.9091,8.0,1,1,LockBit
MALWARE_00159,521.14,7.99,7,0,4,2,0,1,0,30.56,7.99,23,0.7145,33.09,2,1,WannaCry
BENIGN_00856,1083.29,4.9312,5,1,0,0,84,0,0,0.25,4.3592,0,0.175,162.91,0,0,Benign
BENIGN_00079,1108.45,5.6353,5,1,0,0,84,0,0,0.38,4.4434,0,0.2072,145.12,0,0,Benign
BENIGN_02248,498.16,3.9321,4,1,0,0,112,0,0,0.02,3.6497,0,0.0782,126.49,0,0,Benign
MALWARE_02071,1058.38,7.8399,2,0,3,0,0,1,1,70.12,7.4767,10,1.0,8.6,2,1,Ryuk
MALWARE_01157,420.68,7.7302,2,0,3,1,0,1,1,60.72,7.8067,12,0.7935,14.89,1,1,Ryuk
MALWARE_01652,698.16,7.7952,7,0,3,0,0,1,1,67.55,7.4257,18,0.8592,11.77,1,1,REvil
MALWARE_00879,645.46,7.3355,5,0,8,0,0,1,0,36.5,7.4998,18,0.7599,67.78,1,1,REvil
BENIGN_02280,1568.66,3.0463,4,1,0,0,0,0,0,0.61,4.6392,0,0.105,149.74,0,0,Benign
MALWARE_00099,399.45,7.4061,2,0,6,1,0,1,1,34.47,7.8269,17,0.7758,46.57,2,1,REvil
MALWARE_01660,987.46,7.5124,2,0,0,1,0,1,1,21.61,7.6637,26,0.9106,41.03,1,1,Ryuk
MALWARE_01371,622.02,7.2104,2,0,5,0,0,1,1,48.92,7.9055,16,0.9122,44.39,1,1,Cerber
MALWARE_00929,833.89,7.2683,2,0,7,1,56,1,1,5.0,7.7162,17,0.8681,51.31,1,1,REvil
BENIGN_02177,2429.6,4.9777,6,1,0,0,56,0,0,0.27,4.0047,0,0.2497,142.34,1,0,Benign
BENIGN_00425,482.46,4.9691,4,1,0,0,84,0,0,0.5,4.2587,0,0.0781,163.26,0,0,Benign
BENIGN_00393,1398.03,4.6098,6,1,1,0,0,0,0,0.2,4.367,0,0.1256,154.96,0,0,Benign
MALWARE_02227,312.62,7.7469,2,0,4,1,0,1,1,72.78,7.6505,13,0.9001,67.93,2,1,Ryuk
MALWARE_01194,643.9,7.4465,2,0,4,0,0,1,0,57.99,7.9813,23,0.7477,46.35,2,1,LockBit
BENIGN_00105,724.64,5.2408,5,1,0,0,0,0,0,0.13,4.3343,0,0.2591,126.26,1,0,Benign
MALWARE_01495,617.22,6.7644,2,0,1,1,0,0,1,50.3,7.6739,17,0.8123,42.25,2,1,LockBit
MALWARE_01913,667.44,7.1547,9,0,5,0,0,0,1,33.76,7.4163,19,0.876,91.03,1,1,Maze
BENIGN_01949,1071.57,5.4036,3,1,0,0,56,0,0,0.36,4.6322,0,0.2124,92.77,0,0,Benign
BENIGN_01460,1433.18,4.6463,5,1,0,0,0,0,0,0.1,4.1108,0,0.1225,101.96,1,0,Benign
MALWARE_00758,847.18,7.6964,2,0,4,0,0,1,1,45.81,7.6181,11,0.9943,22.83,1,1,LockBit
MALWARE_00304,770.26,7.3917,5,0,4,2,0,1,0,50.56,7.9428,14,0.9135,44.79,3,1,WannaCry
MALWARE_00207,649.75,7.2105,7,0,4,1,28,1,1,51.99,7.7451,23,0.7576,53.32,1,1,REvil
MALWARE_02290,286.54,7.7816,2,0,7,0,0,1,1,14.59,7.9443,27,1.0,50.0,2,1,Maze
BENIGN_01588,1750.73,4.1918,5,1,1,0,56,0,0,0.04,4.7219,0,0.204,15.0,0,0,Benign
MALWARE_01160,855.8,7.99,7,0,5,0,28,1,0,40.8,7.713,25,0.7423,63.9,1,1,REvil
BENIGN_01732,1010.08,4.1966,5,1,0,0,56,0,0,0.11,4.1239,0,0.05,155.48,0,0,Benign
MALWARE_02265,269.54,7.3298,5,0,6,0,0,1,1,39.0,7.1829,26,0.8294,41.16,1,1,REvil
MALWARE_01725,407.05,7.3592,7,0,4,0,56,1,1,57.46,7.99,22,0.8505,14.26,1,1,LockBit
MALWARE_01182,32.77,7.3018,5,0,6,1,0,1,0,34.3,7.7947,18,0.8906,47.65,2,1,Ryuk
BENIGN_01792,1873.86,4.3685,4,0,0,1,84,0,0,0.27,3.1953,0,0.0628,152.6,0,0,Benign
BENIGN_02356,1503.99,4.7299,4,1,0,0,112,0,0,0.15,4.1919,0,0.2321,248.35,0,0,Benign
BENIGN_01941,617.55,6.7614,5,1,0,0,84,0,0,0.08,4.1705,0,0.2527,157.6,0,0,Benign
BENIGN_00703,1104.64,3.6144,4,1,1,0,0,0,0,0.04,3.7868,0,0.2131,29.42,0,0,Benign
BENIGN_02443,771.92,5.4194,5,0,1,0,84,0,0,0.33,4.0888,0,0.2413,86.74,0,0,Benign
MALWARE_01876,891.06,7.5738,7,0,4,0,0,1,0,61.79,7.884,19,0.9601,39.53,1,1,REvil
BENIGN_00497,1485.68,4.0189,4,0,0,0,56,0,0,0.03,3.2062,0,0.109,168.33,0,0,Benign
BENIGN_00465,1410.81,5.9534,4,1,2,0,56,0,0,0.67,4.5652,0,0.1054,90.68,0,0,Benign
MALWARE_01572,532.71,7.5827,9,0,4,1,0,1,1,23.29,7.7244,18,1.0,66.39,1,1,Ryuk
MALWARE_01834,201.81,7.8339,5,0,4,0,0,1,1,45.24,7.7125,24,0.6696,36.5,1,1,Maze
BENIGN_00173,1912.03,5.3725,4,1,1,0,84,0,0,0.02,3.7079,0,0.1481,37.99,0,0,Benign
MALWARE_02444,322.35,7.195,5,0,4,0,0,1,1,15.52,7.8129,20,0.783,48.43,1,1,Ryuk
MALWARE_02297,712.06,7.468,5,0,4,0,0,1,1,29.96,7.8986,19,0.8082,25.96,4,1,REvil
MALWARE_00041,261.09,7.5131,2,0,4,1,0,1,1,19.8,7.5331,17,0.7427,8.23,2,1,Ryuk
MALWARE_00763,705.23,7.2639,7,0,3,1,0,0,1,39.49,7.5222,15,0.7709,29.45,2,1,REvil
MALWARE_02181,419.22,7.5478,7,0,4,0,28,1,1,46.68,7.5087,26,0.864,66.93,3,1,REvil
BENIGN_02261,1519.94,5.4559,5,1,1,0,56,0,0,0.1,3.8339,0,0.1275,203.36,0,0,Benign
BENIGN_02113,895.02,5.6511,5,1,0,1,84,0,1,0.09,4.914,0,0.2773,114.64,0,0,Benign
BENIGN_00901,708.9,4.4073,5,1,1,0,0,0,0,0.06,4.0393,0,0.0933,79.03,0,0,Benign
BENIGN_01447,1539.08,4.2667,4,1,0,0,56,0,0,0.35,3.3898,0,0.1703,141.44,0,0,Benign
MALWARE_01074,539.68,7.6971,5,0,3,1,0,1,1,49.26,7.4705,18,0.8725,39.24,2,1,Maze
BENIGN_00742,890.29,5.8822,5,1,0,0,56,0,0,0.05,4.4485,0,0.1675,111.66,0,0,Benign
BENIGN_02294,878.04,3.6209,5,1,0,0,56,0,0,0.26,4.6685,0,0.2336,125.63,0,0,Benign
BENIGN_02453,1190.55,5.5641,4,1,0,0,0,0,0,0.35,3.4525,0,0.1332,91.67,0,0,Benign
MALWARE_00123,336.53,7.7957,9,0,3,1,28,1,0,38.16,7.6378,10,0.9174,41.38,1,1,REvil
MALWARE_01579,319.65,7.7969,7,0,4,0,0,1,1,18.6,7.7476,20,0.933,45.15,3,1,REvil
BENIGN_01207,1846.31,3.9715,5,1,0,0,56,0,0,0.29,4.9348,0,0.1193,162.27,0,0,Benign
